id_instance,id_conversation,user_code,transcription,Palabras,id_tone,Bullying,detonator_dialogue,Palabra Unica,Total,Hombres,Mujeres,Interaccion
1441,164,3,Tu que pendeja ,,1,1,0,0,3,0,3,4
1439,164,3,Nadie vaya ,,1,1,1,0,3,0,3,4
1437,164,1,O ya para salir ,,0,0,0,0,3,0,3,4
1436,164,1,Eso seria hasta las 11 ,,0,0,0,0,3,0,3,4
1449,165,3,Parecen animales ,"animales,",1,1,0,1,3,0,3,3
1447,165,2,Alv caritaTriste ,,1,1,0,0,3,0,3,3
1446,165,1,Estan bien pendejos todos no se quitan del camino y todavia insultan a mi mama no manches no se alcanzo a grabar pero pinches moros cada generacion sale mas pendeja ,"quitan,insultan,alcanzo,grabar,moros,generacion,",1,1,1,6,3,0,3,3
1445,165,1,[img145] ,,0,0,0,0,3,0,3,3
1457,166,2,jaja aver ,,1,1,0,0,2,0,2,1
1454,166,1,caritae ,,1,1,0,0,2,0,2,1
1453,166,2,Caile mejor idiota ,,1,1,0,0,2,0,2,1
1452,166,2,caritau ,,1,1,0,0,2,0,2,1
1451,166,1,caritai ,,1,1,1,0,2,0,2,1
1465,167,3,Donde no te venga pegando una putiza vas a quedar agusto ,"venga,pegando,",1,1,0,2,4,0,4,4
1464,167,2,Pues pa que ajera ,"ajera,",1,1,0,1,4,0,4,4
1463,167,4,caritan ,,1,1,0,0,4,0,4,4
1462,167,2,Tu eres bien lorona wei no mames jaja ,,1,1,0,0,4,0,4,4
1461,167,3,De que Como loras jaja ,"loras,",1,1,0,1,4,0,4,4
1459,167,1,Ya le mande inbox aver si me contesta ,"inbox,contesta,",0,0,0,2,4,0,4,4
1472,168,3,Vales verga ,,1,1,0,0,4,0,4,4
1471,168,4,Rajame en mi madre [@usuario1] caritaTriste ,,1,1,0,0,4,0,4,4
1469,168,1,Quieres que te raje en tu madre entonces Tu no mas dime no hay pedo ,"raje,",1,1,0,1,4,0,4,4
1468,168,2,jaja seguramente ,"seguramente,",1,1,0,1,4,0,4,4
1467,168,1,No mas por que el [@usuario_ext1] es mi compa no te hago nada no lo quiero poner entre la espada y la pared ,"espada,pared,",1,1,1,2,4,0,4,4
1475,169,2,Dile eso a los niños de Africa pa ,,1,1,1,0,2,2,0,1
1474,169,1,[meme1474] ,,0,0,0,0,2,2,0,1
1486,170,1,Si se ve lo nerdo ,"nerdo,",1,1,0,1,2,2,0,1
1485,170,1,La neta wey ,,1,1,0,0,2,2,0,1
1484,170,1,Se puso nervioso ,"nervioso,",1,1,0,1,2,2,0,1
1483,170,1,jaja ,,1,1,0,0,2,2,0,1
1482,170,2,"Aqui no aplica la ley de: ""en persona<en las fotos"" ","ley,",1,1,0,1,2,2,0,1
1479,170,2,Alv ,,1,1,0,0,2,2,0,1
1478,170,1,El video que te habia dicho caritaTriste ,"habia,",1,1,0,1,2,2,0,1
1488,171,2,Sin cabelo ,,1,1,1,0,4,4,0,3
1500,172,4,Cortale la lengua ,,1,1,0,0,4,2,2,3
1499,172,4,Vi ,,0,0,0,0,4,2,2,3
1497,172,4,HEY ,,0,0,0,0,4,2,2,3
1496,172,4,No ,,0,0,0,0,4,2,2,3
1495,172,3,En el video no se escucha :'v ,"escucha,",0,0,0,1,4,2,2,3
1493,172,2,jaja ,,0,0,0,0,4,2,2,3
1492,172,2,Que no me gusta wey ,,1,1,0,0,4,2,2,3
1504,173,1,Hocico de albanil pero bien alimentadito ,"alimentadito,",1,1,0,1,2,1,1,1
1501,173,1,Pinche mora mejor consigase novio ,"consigase,",1,1,1,1,2,1,1,1
1508,174,1,Pues ,,0,0,0,0,2,0,2,1
1507,174,1,Pues ,,0,0,0,0,2,0,2,1
1521,175,2,Aah ,,0,0,0,0,2,0,2,1
1520,175,1,No ves mija Si quieres te puedo asignar unos padres con dinero para que te cubran los gastos de unos lentes de fideo por si no viste el emoji ,"asignar,padres,cubran,gastos,fideo,emoji,",1,1,1,6,2,0,2,1
1519,175,2,¿De ,,0,0,0,0,2,0,2,1
1518,175,1,Si ,,0,0,0,0,2,0,2,1
1513,175,1,Me  debes una pizza ,"pizza,",0,0,0,1,2,0,2,1
1526,176,2,Nos vale verga ,,1,1,1,0,3,3,0,3
1524,176,2,Al perilo ,"perilo,",0,0,0,1,3,3,0,3
1523,176,1,Al ratito ,,0,0,0,0,3,3,0,3
1531,177,1,jaja alv quien envio esto jaja ,"envio,",1,1,0,1,2,2,0,1
1530,177,1,[img1530] ,,1,1,1,0,2,2,0,1
1536,178,1,[meme1536] ,,1,1,1,0,1,1,0,1
1542,179,1,Pues si en ocaciones es imposible no verlo acapara mucho espacio visualcaritaTriste Pero pues de ahi en fuera solo eso ,"ocaciones,imposible,acapara,espacio,",1,1,1,4,2,2,0,1
1541,179,2,Y no te topas al [@usuario_ext1] ahi en la escuela ,"topas,",0,0,0,1,2,2,0,1
1540,179,2,Oye ,,0,0,0,0,2,2,0,1
1539,179,2,jaja ,,0,0,0,0,2,2,0,1
1538,179,1,Medio largo el asunto pero seran los mejores anos invertidos de mi vida Amen jaja ,"largo,seran,mejores,anos,invertidos,",0,0,0,5,2,2,0,1
1546,180,1,jaja la verdad si caritaTriste ,,1,1,0,0,2,0,2,3
1545,180,2,jaja hay que hacerle la recomendacion al chico pendejito ,"hacerle,recomendacion,",1,1,0,2,2,0,2,3
1544,180,1,caritaFeliz ,,0,0,0,0,2,0,2,3
1543,180,1,"Acabo de escuchar a una tipa que se estaba peleando con su novio le dijo ""mejor mete tu pito en danonino a ver si te crece pendejo""… Y pues se mamo la mora ","peleando,mete,danonino,crece,",1,1,1,4,2,0,2,3
1554,181,1,Tu vives ahi ,,1,1,0,0,2,2,0,1
1553,181,1,Pero yo voy de visita nomas ,"visita,",1,1,0,1,2,2,0,1
1550,181,2,Dame raite ,"raite,",1,1,0,1,2,2,0,1
1549,181,1,caritaFeliz ,,1,1,0,0,2,2,0,1
1547,181,1,[meme1547]  ,,1,1,1,0,2,2,0,1
1578,183,3,Si esperamos a eso ni se armaria algo ,"esperamos,armaria,",0,0,0,2,3,3,0,3
1577,183,3,Prefiero no tener educacion en este caso a esperar que [@usuario_ext1] pueda invitar a los que quiere cuandono tiene ni tiempo de contestar aqui ,"esperar,cuandono,contestar,",1,1,0,3,3,3,0,3
1575,183,1,Alv ,,1,1,0,0,3,3,0,3
1571,183,2,"Pues la reunion es por el Se llama ""educacion"" ","reunion,",0,0,0,1,3,3,0,3
1569,183,2,Que [@usuario_ext1] invite a quien quiera ,,0,0,0,0,3,3,0,3
1568,183,1,Diganle alv ,,1,1,0,0,3,3,0,3
1567,183,1,El [@usuario_ext2] queria ir ,,0,0,0,0,3,3,0,3
1562,183,2,Que [@usuario_ext1] diga ,,0,0,0,0,3,3,0,3
1561,183,1,A las 7 u 8 estaria bien no ,"estaria,",0,0,0,1,3,3,0,3
1606,184,6,Dale ,,1,1,0,0,6,6,0,4
1604,184,3,Ya empezo [@usuario5] ,,0,0,0,0,6,6,0,4
1602,184,3,No has hecho nada pero ,,1,1,0,0,6,6,0,4
1601,184,2,Mira que ya puse caritaFeliz ,,0,0,0,0,6,6,0,4
1598,184,2,El ya sabe de eso caritaFeliz ,,1,1,0,0,6,6,0,4
1596,184,2,caritaFeliz Ah no lo hice eso ya me lo habias dicho caritaFeliz ,,0,0,0,0,6,6,0,4
1595,184,4,pruebas ,,0,0,0,0,6,6,0,4
1594,184,2,dep ruebas ,"dep,ruebas,",0,0,0,2,6,6,0,4
1593,184,4,Porque es pto alv ,"pto,",1,1,0,1,6,6,0,4
1590,184,4,Ni en sus pinches videos mecos viene eso ,"mecos,",1,1,0,1,6,6,0,4
1588,184,3,Si  se mama a veces je je ,,1,1,0,0,6,6,0,4
1586,184,3,Pues alv ,,1,1,0,0,6,6,0,4
1583,184,2,Ya se enojo el gohan ,"enojo,gohan,",0,0,0,2,6,6,0,4
1611,185,4,Que marica ,,1,1,1,0,4,4,0,3
1610,185,2,A donde no este tan lejos caritaFeliz ,,0,0,0,0,4,4,0,3
1609,185,3,A donde podrias ir ,,0,0,0,0,4,4,0,3
1608,185,2,La neta nose si me dejen ir hasta ala tan noche caritaFeliz ,,0,0,0,0,4,4,0,3
1607,185,1,Oigan entonces si va a ser en la casa del sincho ,,0,0,0,0,4,4,0,3
1612,186,1,Y porque si todo lo que dice es cierto o dime en que esta mal ,,0,0,0,0,2,2,0,1
1615,187,1,Talvez si dalas hace un pequeno audio de unos 15 segundos lamando a Argos y lo sube aqui los demas podrian descargarlo y ponerlo en altavoz tal vez si escucho la voz de dalas intente ir al lugar donde este la persona con el audio ,"pequeno,segundos,lamando,sube,podrian,descargarlo,ponerlo,altavoz,escucho,",0,0,0,9,2,2,0,1
1638,189,1,No ,,0,0,0,0,3,3,0,3
1637,189,2,caritao ,,1,1,0,0,3,3,0,3
1635,189,3,Roasteo ,,1,1,0,0,3,3,0,3
1632,189,1,[img1632] ,,1,1,0,0,3,3,0,3
1631,189,2,Duerme tranquilo por que ganaste el debate ,"ganaste,",0,0,0,1,3,3,0,3
1630,189,1,Gracias puedo dormir tranquilo ,,0,0,0,0,3,3,0,3
1629,189,3,Ja ja No bebe ,,1,1,0,0,3,3,0,3
1628,189,1,Entonces dejaron tarea si o no alv ,,1,1,1,0,3,3,0,3
1625,189,2,Que tal el post debate ,"post,",0,0,0,1,3,3,0,3
1642,190,1,Oye solo ocupo un favor ,,0,0,0,0,2,1,1,1
1647,191,2,Hay vas a crer hasta en ni quien te imaginas ,"imaginas,",1,1,0,1,2,1,1,1
1646,191,2,Calate pinche putita ya quiero ver cuando andes moribundo tirando patadas de ahogado jaja ,"moribundo,tirando,patadas,ahogado,",1,1,0,4,2,1,1,1
1645,191,1,Tu y tu biblio mlp Soy ateo asi q tus crencias me valen verga asi de facil ,"biblio,ateo,crencias,",1,1,1,3,2,1,1,1
1650,192,2,No me acuerdo ,,0,0,0,0,3,3,0,3
1648,192,2,Álv el [@usuario1] ,,1,1,1,0,3,3,0,3
1657,193,2,apurate alv ,"apurate,",1,1,0,1,2,2,0,1
1655,193,2,caritai ,,1,1,0,0,2,2,0,1
1653,193,2,por donde vas ,,0,0,0,0,2,2,0,1
1662,194,2,Yo ke verga ,,1,1,0,0,3,3,0,3
1661,194,1,Anda pereando 150 pesos el jaja puta no mames ,"pereando,",1,1,0,1,3,3,0,3
1665,195,1,Compañeros ocupo un favor de ustedes ,,0,0,0,0,2,2,0,1
1670,196,2,El lalito ,"lalito,",1,1,0,1,2,2,0,3
1669,196,1,Un compa ,,1,1,0,0,2,2,0,3
1667,196,1,[meme167] ,,1,1,1,0,2,2,0,3
1672,197,2,Ah c mamo ,,1,1,1,0,2,2,0,1
1682,198,3,Q no mamen tampoco ,"mamen,",1,1,0,1,3,3,0,3
1676,198,2,jaja ,,1,1,0,0,3,3,0,3
1674,198,1,Sigue de mamon ,,1,1,1,0,3,3,0,3
1687,199,4,No buen pex ,"pex,",0,0,0,1,4,4,0,3
1686,199,3,Tas bien Culero [@usuario1] ,,1,1,1,0,4,4,0,3
1684,199,2,Es todo ,,0,0,0,0,4,4,0,3
1698,201,1,Jamas esto se termina cuando yo quiera no cuando tu quieras ,,1,1,0,0,2,0,2,1
1697,201,2,Ya deja de molestarme siempre haces lo mismo ,,0,0,0,0,2,0,2,1
1696,201,1,Le dire a todos que te ignoren y que nadie se junte contigo ,"ignoren,junte,",1,1,0,2,2,0,2,1
1691,201,2,caritar ,,0,0,0,0,2,0,2,1
1703,202,1,Tidis dicen que eres ratito y que hablas cosas ridiculas ,"ridiculas,",1,1,0,1,2,0,2,1
1701,202,1,Por que nadie del salon quiere que vayas ,,1,1,0,0,2,0,2,1
1700,202,2,Pero por que dices eso ,,0,0,0,0,2,0,2,1
1699,202,1,La verdad no te voy a invitar a mi fiesta porque hablas puras estupideces ,"estupideces,",1,1,1,1,2,0,2,1
1712,203,1,No se estas advertida ,"advertida,",1,1,0,1,2,0,2,1
1711,203,2,Yo no are los ejercicios si no me demuestras que solo tienens una copia ,"ejercicios,demuestras,tienens,",0,0,0,3,2,0,2,1
1710,203,1,Yo no se Yo ya te dije y mas te vale que esten bien hechos ,"esten,",1,1,0,1,2,0,2,1
1709,203,2,Perp como se que eliminaras la foto y no tendras ni una copia ,"eliminaras,tendras,",0,0,0,2,2,0,2,1
1708,203,1,No claro que no tu los vas a hacer ,,1,1,0,0,2,0,2,1
1706,203,1,Si no me haces los 5 trabajos para mañana subo tu foto en el baño al grupo ,"trabajos,",1,1,1,1,2,0,2,1
1716,204,2,Me imagino tambien algun maestro aparte la manera en la que se viste  enseñado todo ,"imagino,algun,maestro,manera,enseñado,",1,1,0,5,2,0,2,3
1715,204,1,Yo digo que se ha metido con toda la escuela jaja ,,1,1,0,0,2,0,2,3
1726,205,1,Pero yo no hice nada y menos con [@usuario_ext1] en serio ,,0,0,0,0,2,0,2,1
1725,205,2,Fijate con quien te sueltas primero estupida ,"sueltas,",1,1,0,1,2,0,2,1
1721,205,1,Pero claro que no yo no soy asi ,,0,0,0,0,2,0,2,1
1732,206,2,No deberias comportarte asi conmigo estoy pasando por un mal momento a ti tambien te puede pasar ,"comportarte,pasando,",0,0,0,2,2,1,1,1
1731,206,1,Por que quiero por eso ,,1,1,0,0,2,1,1,1
1729,206,2,Porque eres asi conmigo ,,0,0,0,0,2,1,1,1
1727,206,1,Yo no se para que estudias de todas formas siempre repruebas ,"repruebas,",1,1,1,1,2,1,1,1
1743,207,1,"[@usuario_ext1] le mando una foto a [@usuario_ext2] diciendo ""cuando tu menojor amiga te hace una fiesta sopresa"" y si sales con la ","menojor,",1,1,0,1,2,0,2,1
1742,207,1,Si le dices dilo alv ,,1,1,0,0,2,0,2,1
1740,207,1,Y estas con que ya sabe ,,0,0,0,0,2,0,2,1
1739,207,2,no ,,0,0,0,0,2,0,2,1
1737,207,1,Hiciste un puto perfil falso de [@usuario_ext1] segun tu y la agregaste ,"falso,agregaste,",1,1,0,2,2,0,2,1
1750,208,2,jaja ,,1,1,0,0,2,0,2,1
1749,208,1,Nada nuevo pero lo haces ,,1,1,0,0,2,0,2,1
1761,209,1,Por que siempre andas de arastrada con todos ,"arastrada,",1,1,0,1,2,0,2,1
1760,209,2,Siempre me estas molestando por cualquier cosa ,,0,0,0,0,2,0,2,1
1757,209,2,Yo no me levo asi contigo ,,0,0,0,0,2,0,2,1
1756,209,2,Bajale no ,,0,0,0,0,2,0,2,1
1753,209,2,caritan ,,1,1,0,0,2,0,2,1
1769,210,1,Por que no te mueres mejor ,,1,1,0,0,2,0,2,1
1768,210,2,Para que me insultas asi ,,0,0,0,0,2,0,2,1
1766,210,1,Que les gusten las muejres la verdad dan asco Tu das Asco ,"gusten,muejres,",1,1,0,2,2,0,2,1
1763,210,2,Por que me insultas ,,0,0,0,0,2,0,2,1
1783,211,1,Con quien acaso con tu mami ,"mami,",1,1,0,1,2,0,2,1
1781,211,1,caritae ,,1,1,0,0,2,0,2,1
1780,211,1,carita ,"carita,",1,1,0,1,2,0,2,1
1779,211,1,Cerdo mantecoso ,"mantecoso,",1,1,0,1,2,0,2,1
1778,211,1,Que acaso vas a lorar ,,1,1,0,0,2,0,2,1
1776,211,1,Pinche gordo de seguro no cabes por las puertas ,"cabes,puertas,",1,1,0,2,2,0,2,1
1795,212,1,Ya joto no la hagas de emocion ,"emocion,",1,1,0,1,2,0,2,1
1794,212,2,Deja de insultarme ,,0,0,0,0,2,0,2,1
1791,212,1,A todos les das asco ,,1,1,0,0,2,0,2,1
1790,212,2,No claro que no ,,0,0,0,0,2,0,2,1
1789,212,1,Soy la unica persona que te habla del salon asi o quieres que que te deje de hablar y te quedes solo ,"unica,quedes,",1,1,0,2,2,0,2,1
1785,212,2,Ya te dije queno me dijeras asi ,"queno,dijeras,",0,0,0,2,2,0,2,1
1784,212,1,Joto ,,1,1,1,0,2,0,2,1
1804,213,2,Dia tras dia es lo mismo ,,0,0,0,0,2,0,2,1
1801,213,2,Por que eres asi ,,0,0,0,0,2,0,2,1
1800,213,1,jaja la basura donde va ,,1,1,0,0,2,0,2,1
1799,213,2,Ya dejame siempre me estas molestando ,,0,0,0,0,2,0,2,1
1798,213,1,Si quiero te vuelvo a meter al contenedor de basura las veces que quiera ,"contenedor,",1,1,0,1,2,0,2,1
1797,213,1,Yo te molesto las veces que quieras ,,1,1,1,0,2,0,2,1
1796,213,2,No me molestas mas ,,0,0,0,0,2,0,2,1
1817,214,2,Ya dejame ,,0,0,0,0,2,0,2,1
1816,214,1,Que digo fea Horrible jaja ,,1,1,0,0,2,0,2,1
1815,214,1,Nadie se junta contigo por se Fea ,,1,1,0,0,2,0,2,1
1814,214,1,Pinche fea ,,1,1,0,0,2,0,2,1
1813,214,1,Quien te manda estar tan culera jaja ,,1,1,0,0,2,0,2,1
1811,214,1,A el le gustan bonitas ,"gustan,bonitas,",1,1,0,2,2,0,2,1
1810,214,1,Estas bien culera y ademas bien plana ,,1,1,0,0,2,0,2,1
1826,215,1,Pero mas te vale que ni te precentes ,"precentes,",1,1,0,1,2,0,2,1
1825,215,1,A mi que me dices a mi no me importa lo que digas ,,1,1,0,0,2,0,2,1
1823,215,1,Ademas ni para que quieras ir si nadie te habla pera y a nadie te quiere cerca ,,1,1,0,0,2,0,2,1
1821,215,2,Que por que dicen eso ,,0,0,0,0,2,0,2,1
1836,216,2,caritar ,,0,0,0,0,2,0,2,1
1835,216,1,Pinche tipa puta y zora ,,1,1,0,0,2,0,2,1
1834,216,1,No vales nada ,,1,1,0,0,2,0,2,1
1833,216,1,Por que eres una puta que vale mierda ,,1,1,0,0,2,0,2,1
1832,216,2,Por que me dices esto a mi ,,0,0,0,0,2,0,2,1
1843,217,1,caritan ,,1,1,0,0,2,1,1,1
1842,217,1,caritaj ,,0,0,0,0,2,1,1,1
1841,217,2,jaja tu y yo que seamos amigos ,,0,0,0,0,2,1,1,1
1840,217,1,caritao ,,0,0,0,0,2,1,1,1
1839,217,1,caritao ,,0,0,0,0,2,1,1,1
1838,217,2,caritas ,,0,0,1,0,2,1,1,1
1837,217,1,caritae ,,0,0,0,0,2,1,1,1
1847,218,1,caritai ,,1,1,0,0,1,1,0,1
1846,218,1,Cuando hicieron una copia de tu cara ,,1,1,1,0,1,1,0,1
1845,218,1,Ah pero ,,1,1,0,0,1,1,0,1
1844,218,1,[img184] ,,0,0,0,0,1,1,0,1
1848,219,1,[img1848] ,,1,1,1,0,1,1,0,1
1850,220,1,[img1850] Cuando te pones a platicar con una señora ,,1,1,0,0,1,0,1,1
1849,220,1,caritai ,,1,1,1,0,1,0,1,1
1851,221,1,[img1851] ,,1,1,1,0,1,0,1,1
1853,222,1,caritaj ,,1,1,0,0,1,0,1,1
1852,222,1,[img1852] ,,1,1,1,0,1,0,1,1
1856,223,2,jaja pendejo lo dice el wey que recurso quimica 1 y reprobo con [@usuario_ext1] ,"recurso,quimica,reprobo,",1,1,0,3,2,2,0,1
1855,223,1,[meme185] ,,1,1,0,0,2,2,0,1
1854,223,1,tu mama wey cuando te fue a inscribir ,"inscribir,",1,1,1,1,2,2,0,1
1862,224,3,eso ecaritaFelizlicaba los dias que faltabas a la escuela ,"faltabas,",0,0,0,1,3,3,0,3
1861,224,2,caritai ,,1,1,0,0,3,3,0,3
1860,224,2,lo siento wey ,,0,0,0,0,3,3,0,3
1859,224,2,jaja que cuando cagabas se te salian todas las tripas  ,"cagabas,salian,tripas,",1,1,0,3,3,3,0,3
1858,224,1,se siente bien sara no poder caminar caritaTriste ,"siente,caminar,",0,0,0,2,3,3,0,3
1857,224,1,mamon jaja ,,1,1,1,0,3,3,0,3
1864,225,1,[img1864] ,,0,0,0,0,1,1,0,1
1863,225,1,[img1863] ,,0,0,1,0,1,1,0,1
1868,226,2,jaja caritaFeliz ,,1,1,0,0,2,2,0,1
1867,226,1,pura verga mejor quedate con el grupo culero ,"quedate,",1,1,0,1,2,2,0,1
1866,226,2,"Primero di ""me gusta la verga negra y venuda"" caritaFeliz ",,1,1,1,0,2,2,0,1
1865,226,1,paro [@usuario2] caritaFeliz ,,0,0,0,0,2,2,0,1
1869,227,1,[meme1869] ,,1,1,1,0,1,1,0,1
1877,228,2,ni que me lamra [@usuario1] de [@usuario_ext1] ,"lamra,",1,1,0,1,2,2,0,1
1876,228,2,caritai ,,1,1,0,0,2,2,0,1
1875,228,1,que traes pinche joto ,,1,1,0,0,2,2,0,1
1874,228,2,caritao ,,0,0,0,0,2,2,0,1
1873,228,2,caritai ,,1,1,0,0,2,2,0,1
1872,228,1,jaja no mames ,,1,1,0,0,2,2,0,1
1871,228,2,caritao ,,0,0,1,0,2,2,0,1
1870,228,1,ya ,,0,0,0,0,2,2,0,1
1878,229,1,[img1878] ,,1,1,1,0,1,1,0,1
1882,230,1,lo que ati no te dan aya en africa we caritaFeliz ,,1,1,0,0,2,2,0,1
1881,230,2,caritai ,,1,1,0,0,2,2,0,1
1880,230,2,que es amor para tu wey ,,1,1,0,0,2,2,0,1
1879,230,1,ya tu sabe que te amo prilo :y ,"prilo,",1,1,1,1,2,2,0,1
1884,231,2,no sea joto [@usuario1] ahora te quieres ligar al [@usuario_ext1] eres una interesada quieres dejar al [@usuario_ext2] verdad ,"ligar,interesada,",1,1,1,2,2,2,0,1
1883,231,1,caritak ,,0,0,0,0,2,2,0,1
1890,232,1,caritai ,,1,1,0,0,3,3,0,1
1889,232,1,caritao ,,1,1,0,0,3,3,0,1
1888,232,3,tipico que te eliminan de tu propio grupo ,"tipico,eliminan,",1,1,0,2,3,3,0,1
1887,232,2,alv ,,1,1,0,0,3,3,0,1
1886,232,1,yo queria matar a rugal ,"matar,rugal,",1,1,0,2,3,3,0,1
1885,232,1,[elimina @usuario4  del grupo] ,,1,1,1,0,3,3,0,1
1896,233,2,luego porque te mando alv caritaFeliz ,,1,1,0,0,2,2,0,1
1895,233,1,caritaFeliz ,,1,1,0,0,2,2,0,1
1894,233,2,caritaFeliz ,,1,1,0,0,2,2,0,1
1893,233,1,caritao ,,1,1,0,0,2,2,0,1
1892,233,2,soy un pendejo y me gusta la verga negra venuda caritaFeliz ,,1,1,1,0,2,2,0,1
1891,233,1,jaja ,,0,0,0,0,2,2,0,1
1898,234,2,no mames ese vato esta guerito el [@usuario_ext1] esta negro como mi verga ,"guerito,",1,1,1,1,2,2,0,1
1897,234,1,Oh No sabia que el [@usuario_ext1] tenia un canal de yutuve ,"canal,yutuve,",0,0,0,2,2,2,0,1
1899,235,1,[meme189] ,,1,1,1,0,1,1,0,1
1905,236,2,jaja fue al reves por eso el [@usuario1] quedo en sila de ruedas ,"reves,sila,ruedas,",1,1,0,3,2,2,0,1
1904,236,1,caritao ,,1,1,0,0,2,2,0,1
1903,236,1,caritai ,,1,1,0,0,2,2,0,1
1902,236,1,y ya ,,0,0,0,0,2,2,0,1
1901,236,1,ya luego me dijo metemela [@usuario1] ,"metemela,",1,1,0,1,2,2,0,1
1900,236,1,el [@usuario_ext1] es negro pa no puede hacer nada ,,1,1,1,0,2,2,0,1
1911,237,1,deja dormir alv ,,1,1,0,0,2,1,1,1
1910,237,2,jaja ,,1,1,0,0,2,1,1,1
1909,237,1,nms alv jaja ,,1,1,0,0,2,1,1,1
1908,237,2,chulada de niña jaja ,"chulada,",0,0,0,1,2,1,1,1
1907,237,1,vtalv  jaja ,"vtalv,",1,1,1,1,2,1,1,1
1906,237,2,[img1906] ,,0,0,0,0,2,1,1,1
1920,238,2,estaba tu carnal ahi pero le solte un puntazo a esos pinches marginales y pege fuga we ,"solte,puntazo,marginales,pege,fuga,",1,1,0,5,2,2,0,1
1919,238,2,no we ,,1,1,0,0,2,2,0,1
1918,238,1,violaron ,"violaron,",1,1,0,1,2,2,0,1
1917,238,1,si te violarano si ,"violarano,",1,1,0,1,2,2,0,1
1916,238,2,:'| ,,0,0,0,0,2,2,0,1
1915,238,2,los de maneadero son jotos ,"jotos,",1,1,0,1,2,2,0,1
1914,238,2,entonces los rumores son ciertos ,"rumores,ciertos,",1,1,0,2,2,2,0,1
1913,238,1,y satanicos ,"satanicos,",1,1,0,1,2,2,0,1
1912,238,1,wey n esa parte es donde violan a los emos ,"violan,emos,",1,1,1,2,2,2,0,1
1922,239,1,ya se donde vive el [@usuario_ext1] ,"vive,",1,1,0,1,1,1,0,1
1921,239,1,[meme1921] ,,1,1,1,0,1,1,0,1
1929,240,2,jaja ,,1,1,0,0,2,2,0,1
1928,240,1,caritai ,,1,1,0,0,2,2,0,1
1927,240,2,jaja ,,0,0,0,0,2,2,0,1
1926,240,2,[img1926] ,,1,1,0,0,2,2,0,1
1925,240,2,cosa bien hecha ,"hecha,",0,0,0,1,2,2,0,1
1924,240,1,caritaFeliz ,,1,1,0,0,2,2,0,1
1923,240,1,deja dormir alv ,,1,1,1,0,2,2,0,1
1935,241,3,caritae ,,1,1,0,0,2,2,0,3
1934,241,1,ps lo que es wey ,,1,1,0,0,2,2,0,3
1933,241,1,jaja ,,1,1,0,0,2,2,0,3
1932,241,1,a todos andas diciendo puras mamadas ,,1,1,0,0,2,2,0,3
1931,241,2,jaja ,,1,1,0,0,2,2,0,3
1930,241,1,como que eres muy chona no ,"chona,",1,1,1,1,2,2,0,3
1942,242,2,ni quiero que me hables ,,1,1,0,0,2,1,1,1
1941,242,1,maldita ,,1,1,0,0,2,1,1,1
1940,242,1,No ,,1,1,0,0,2,1,1,1
1939,242,2,me escuchaste vago ,"escuchaste,vago,",1,1,0,2,2,1,1,1
1938,242,2,asi que olvidate de pertenecer a mi equipo ,"olvidate,pertenecer,",1,1,0,2,2,1,1,1
1937,242,2,no me cagas laneta ni me hables pero ,"laneta,",1,1,1,1,2,1,1,1
1936,242,1,Ey meteme a tu equipo de entorno caritaTriste ,"meteme,entorno,",0,0,0,2,2,1,1,1
1946,243,2,me vale madres ,,1,1,0,0,2,1,1,1
1945,243,1,caritar ,,0,0,0,0,2,1,1,1
1944,243,2,no mames que asco no si eres el mas feo de el salon ,,1,1,1,0,2,1,1,1
1943,243,1,oye Se que no me conoces pero quisiera decrite que te me haces un poco atractiva queria saber si quisieras salir un dia de estos conmigo ,"decrite,atractiva,",0,0,0,2,2,1,1,1
1955,244,1,gracias por nada buena noche ,,0,0,0,0,2,2,0,1
1954,244,2,preguntale a alguien mas ya me dormire buenas noches ,"dormire,",1,1,0,1,2,2,0,1
1953,244,2,no es mi problema amigo ,,1,1,0,0,2,2,0,1
1952,244,1,oye pero porque me ofendes pense que eramos amigos lo que pasa es que tuve un problema familiar y andaba un poco ido ,"ofendes,eramos,familiar,ido,",0,0,0,4,2,2,0,1
1951,244,2,que flojera esbirte todo ,"flojera,esbirte,",1,1,0,2,2,2,0,1
1950,244,2,acaso no pusiste atencio pendjeo ,"atencio,",1,1,1,1,2,2,0,1
1949,244,2,hola ,,0,0,0,0,2,2,0,1
1948,244,1,hola disculpa sabes que dia es lo de la kermes y que tenemos que levar ,"disculpa,kermes,levar,",0,0,0,3,2,2,0,1
1947,244,1,ey ,,0,0,0,0,2,2,0,1
1962,245,1,caritar ,,0,0,0,0,2,1,1,1
1961,245,2,No y te vot a eliminar por enfadoso ,"vot,eliminar,",1,1,0,2,2,1,1,1
1960,245,1,solo era un pregunta en buena onda compañero entonces no me diras ,"compañero,diras,",0,0,0,2,2,1,1,1
1959,245,2,la neta no we  y para que me hablas sabes que me caes bien gordo ,,1,1,1,0,2,1,1,1
1958,245,1,de casualidad no sabes que hay de tarea ,,0,0,0,0,2,1,1,1
1957,245,2,que quieres ,,0,0,0,0,2,1,1,1
1956,245,1,hola ,,0,0,0,0,2,1,1,1
1968,246,3,etc ,"etc,",0,0,0,1,3,3,0,3
1967,246,3,doble diferenciales ,"diferenciales,",0,0,0,1,3,3,0,3
